date,country,chain,product_name,production_system,flag,commitment,cage_free,response_barn,response_aviary,response_freerange,response_organic,response_cagefreenotidentified,response_cage,response_insufficientinformation
2025-06,United States,ALDI,"Pasture Raised Large Brown Eggs Grade A, 12 count",free-range,FALSE,Has commitment but is not reporting,1,0,0,1,0,0,0,0
2025-06,United States,Giant Eagle,"Hillandale Farms Eggs, Large White, Farm Fresh",insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,"Giant Eagle Cage Free White Eggs, Large",cage-free not identified,FALSE,Has commitment but is not reporting,1,0,0,0,0,1,0,0
2025-06,United States,Giant Eagle,"Hillandale Farms Eggs, Large White, Farm Fresh",insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,"Giant Eagle Cage Free Brown Eggs, Large",cage-free not identified,FALSE,Has commitment but is not reporting,1,0,0,0,0,1,0,0
2025-06,United States,Giant Eagle,Crystal Spring Large White Eggs 12Ct,insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,"Nature's Basket Large Eggs, Free Range, Brown, Grade A, Dozen",free-range,FALSE,Has commitment but is not reporting,1,0,0,1,0,0,0,0
2025-06,United States,Giant Eagle,Crystal Spring Large White Eggs 18Ct,insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,"Eggland's Best Classic Large White Eggs, 12 Count",insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,Eggland's Best 18ct Large White Eggs,insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,Vital Farms Organic Pasture-Raised Large Eggs,free-range,FALSE,Has commitment but is not reporting,1,0,0,1,0,0,0,0
2025-06,United States,Giant Eagle,Eggland's Best 12ct Extra Large White Eggs,insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,"Happy Egg Co. Free Range Eggs, Grade A, Brown, Organic, Large, 12 Count",free-range,FALSE,Has commitment but is not reporting,1,0,0,1,0,0,0,0
2025-06,United States,Giant Eagle,Vital Farms Pasture Raised Large Grade A Eggs,free-range,FALSE,Has commitment but is not reporting,1,0,0,1,0,0,0,0
2025-06,United States,Giant Eagle,Crystal Spring Large Eggs,insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,"Happy Egg Co. Free Range Eggs, Brown, Large, Grade A ,12 Count",free-range,FALSE,Has commitment but is not reporting,1,0,0,1,0,0,0,0
2025-06,United States,Giant Eagle,Hillandale Farms Jumbo Eggs 1 Dozen,insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,Crystal Spring Jumbo White Eggs 12Ct,insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,"Pete And Gerry's Eggs, Pasture Raised, Brown, Large",free-range,FALSE,Has commitment but is not reporting,1,0,0,1,0,0,0,0
2025-06,United States,Giant Eagle,Hillandale Farms Large Eggs,insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,"Happy Egg Co. Free Range Eggs, Brown, Large, Grade A,18 Count",free-range,FALSE,Has commitment but is not reporting,1,0,0,1,0,0,0,0
2025-06,United States,Giant Eagle,Eggland's Best Organic 12ct Large Brown Eggs,organic,FALSE,Has commitment but is not reporting,1,0,0,0,1,0,0,0
2025-06,United States,Giant Eagle,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",cage-free not identified,FALSE,Has commitment but is not reporting,1,0,0,0,0,1,0,0
2025-06,United States,Giant Eagle,Nellies Nellie's Free Range Eggs,free-range,FALSE,Has commitment but is not reporting,1,0,0,1,0,0,0,0
2025-06,United States,Giant Eagle,"Giant Eagle Large Brown Eggs, Cage Free, Grade A",cage-free not identified,FALSE,Has commitment but is not reporting,1,0,0,0,0,1,0,0
2025-06,United States,Giant Eagle,"Nature's Basket Large Eggs, Organic, Cage Free, Brown, Grade A, Dozen",organic,FALSE,Has commitment but is not reporting,1,0,0,0,1,0,0,0
2025-06,United States,Giant Eagle,"Vital Farms Eggs, Pasture-Raised, Large",free-range,FALSE,Has commitment but is not reporting,1,0,0,1,0,0,0,0
2025-06,United States,Giant Eagle,"Hillandale Farms Eggs, Large",insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,Crystal Spring Large Eggs,insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,Steiners Cage Free Large Eggs 1 Dozen,cage-free not identified,FALSE,Has commitment but is not reporting,1,0,0,0,0,1,0,0
2025-06,United States,Giant Eagle,Cs Cage Free Large White,cage-free not identified,FALSE,Has commitment but is not reporting,1,0,0,0,0,1,0,0
2025-06,United States,Giant Eagle,Brunty Farms Pasture Brown Eggs,free-range,FALSE,Has commitment but is not reporting,1,0,0,1,0,0,0,0
2025-06,United States,Giant Eagle,"Happy Egg Co Free Range Eggs, Heritage Breed Blue & Brown, Grade A, 12 Count",free-range,FALSE,Has commitment but is not reporting,1,0,0,1,0,0,0,0
2025-06,United States,Giant Eagle,"Copia Farms Local, Pasture-Raised, Eggs",free-range,FALSE,Has commitment but is not reporting,1,0,0,1,0,0,0,0
2025-06,United States,Giant Eagle,"Jubilee Hilltop Ranch Eggs, Farm Fresh Local",insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,Hillandale Farms Extra Large Eggs 1 Dozen,insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,"Pine View Pastures Eggs, Ungraded, Brown, Open Range",free-range,FALSE,Has commitment but is not reporting,1,0,0,1,0,0,0,0
2025-06,United States,Giant Eagle,Seven Sons 7S Eggs Large,insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,Steiners Cage Free Jumbo Eggs 1 Dozen,cage-free not identified,FALSE,Has commitment but is not reporting,1,0,0,0,0,1,0,0
2025-06,United States,Giant Eagle,"Robinson Farms Duck Eggs, Cage Free",cage-free not identified,FALSE,Has commitment but is not reporting,1,0,0,0,0,1,0,0
2025-06,United States,Giant Eagle,Organic Pasture Heirloom Eggs,organic,FALSE,Has commitment but is not reporting,1,0,0,0,1,0,0,0
2025-06,United States,Giant Eagle,Robinson Farms Quail Eggs,insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,"Sauders Grade ""A"" Large Eggs",insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,HILLANDALE EXTRA LARGE EGGS 18 PACK,insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Giant Eagle,"Hillandale Farms Eggs, Cage Free, White, Large",cage-free not identified,FALSE,Has commitment but is not reporting,1,0,0,0,0,1,0,0
2025-06,United States,Giant Eagle,Crystal Springs Cage Free Large Brown,cage-free not identified,FALSE,Has commitment but is not reporting,1,0,0,0,0,1,0,0
2025-06,United States,Giant Eagle,Sunny Harvest Brown Chicken Eggs,insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,Kroger,Kroger® Grade A Large White Eggs,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Kroger,Kroger® Grade A Large Eggs,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Kroger,Happy Egg Co.® Free Range Brown Eggs,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Kroger,Simple Truth™ Natural Cage Free Large Brown Eggs,cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,United States,Kroger,Happy Egg Co.® Free Range Large Brown Eggs,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Kroger,Pete & Gerry's Organic Free Range Large Eggs,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Kroger,Happy Egg Co.® Organic Free Range Grade A Eggs,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Kroger,Kroger® Extra Large White Eggs,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Kroger,Vital Farms® Pasture-Raised Large Brown Eggs,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Kroger,12 ct | 1 more size,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Kroger,Happy Egg Co.® Organic Free Range Large Brown Eggs,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Kroger,Kroger® Grade A Jumbo White Eggs,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Kroger,Kroger® Large White Eggs,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Kroger,Vital Farms® Pasture-Raised Large Brown Organic Eggs,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Kroger,Simple Truth Organic™ Cage Free Grade A Large Brown Eggs,organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,United States,Kroger,Vital Farms® Pasture-Raised Large Eggs,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Kroger,18 ct | 1 more size,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Kroger,"Eggland's Best Cage Free Large Brown Eggs, 12 count",cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,United States,Kroger,Simple Truth™ Natural Cage Free Medium Brown Eggs,cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,United States,Kroger,Kroger® Medium Grade A White Eggs,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Kroger,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,United States,Kroger,Nellie's Free Range Eggs Large,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Kroger,Kroger® Hard Cooked Peeled Eggs,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Kroger,Vital Farms® XL Pasture-Raised Eggs,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Kroger,Bob Evans 100% Liquid Egg Whites,cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,United States,Kroger,Simple Truth Organic™ Cage Free 100% Liquid Egg Whites,organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,United States,Kroger,Simple Truth™ Kipster Large Grade A Eggs,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Kroger,Egglife Original Egg White Wraps,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Kroger,Three Bridges Everything Seasoned Egg Bites made with Egg Whites,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Kroger,Deli Kitchen Peeled Hard-Cooked Eggs 6ct,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Kroger,Deli Kitchen Peeled Hard-Cooked Eggs 2ct,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Kroger,Big John's Pickled Eggs,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"Publix Eggs, Large",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"Publix Eggs, Large",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"Eggland's Best Classic Large White Eggs, 12 count",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,Vital Farms Pasture Raised Large Grade A Eggs,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Publix,"Publix Eggs, Large",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"Publix Eggs, Extra Large",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,Just Egg Plant-based egg,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"Publix Eggs, Large",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"Manchester Farms Quail Eggs, Fresh",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"Nellie's Eggs, Brown, Large, Free Range",free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Publix,"Pete & Gerry's Eggs, Organic, Brown, Free Range, Large",free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Publix,"Just Crack An Egg Just Crack an Egg All American Scramble Breakfast Bowl Kit with Potatoes, Sharp Cheddar Cheese, & Uncured Bacon",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"Bob Evans Egg Whites, 100% Liquid",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"Eggland's Best Hard Cooked Eggs, Medium White, 6 count",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"Publix Eggs, Jumbo",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,Vital Farms Organic Pasture-Raised Large Eggs,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Publix,"Happy Egg Co. Eggs, Free Range, Large, Organic",free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Publix,"Just Crack An Egg Low Carb Egg Kit with Sharp Cheddar Cheese, Pork Sausage & Uncured Bacon",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,Vital Farms 18 ct Pasture Raised Large Grade A Eggs,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Publix,"Eggland's Best Cage Free Large Brown Eggs, 18 count",cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,United States,Publix,"Eggland's Best Classic Extra Large White Eggs, 18 count",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"GreenWise Egg Whites, Organic, Liquid",organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,United States,Publix,"Egg Beaters Liquid Egg Substitute, Original",cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,United States,Publix,"GreenWise Eggs, Organic, Cage-Free, Brown, Large",organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,United States,Publix,"Eggland's Best Cage Free Large Brown Eggs, 12 count",cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,United States,Publix,Publix Egg Stirs,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"GreenWise Brown Eggs, Organic, Cage-Free, Large",free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Publix,"Egg Beaters Egg Whites, 100% Real",cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,United States,Publix,"Happy Egg Co. Eggs, Heritage, Blue & Brown, Large",free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Publix,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,United States,Publix,"NestFresh Eggs, Non-GMO, Brown, Grade A, Free Range, Large",free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Publix,4 Grain Cage Free Cage Free Large Brown Eggs,cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,United States,Publix,"Eggland's Best Classic Large White Eggs, 18 count",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"Eggland's Best Cage Free Hard Cooked Eggs, 6 count",cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,United States,Publix,"Publix Eggs, Extra Large",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"Eggland's Best Liquid Egg Whites, 32 ounce",cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,United States,Publix,"Happy Egg Co. Eggs, Free Range, Large",free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,United States,Publix,"Bob Evans Egg Whites, 100% Liquid",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"GreenWise Brown Eggs, Organic, Large",organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,United States,Publix,QQE Quail Eggs,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"GreenWise Eggs, Organic, Cage-Free, Brown, Extra Large",organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,United States,Publix,Jimmy Dean Simple Scrambles Meat Lovers,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"Eggland's Best Classic Extra Large White Eggs, 12 count",insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,United States,Publix,"Fresh From Florida Eggs, Cage Free, Brown, Large",cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,United States,Publix,"Publix Eggs, Cage Free, Large",cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,United States,Publix,Publix Eggstirs,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
